timestamp,gas_price
2023-05-24 17:40:11,2625574605349
2023-05-24 18:36:23,2706520613985
2023-05-24 19:31:59,3509880125505
2023-05-24 20:27:23,2758849593650
2023-05-24 21:22:47,2703455775041
2023-05-24 22:18:35,3471278555762
2023-05-24 23:14:23,2776550045520
2023-05-25 00:09:47,3588868380233
2023-05-25 01:06:11,2690101119088
2023-05-25 02:02:11,2754502461457
2023-05-25 02:58:23,2684492527110
2023-05-25 03:54:23,2830925692997
2023-05-25 04:50:23,2784870024501
2023-05-25 05:46:47,4404876486149
2023-05-25 06:42:11,3850060992915
2023-05-25 07:38:23,4901925355776
2023-05-25 08:34:11,5920482599281
2023-05-25 09:29:47,8191431700577
2023-05-25 10:25:47,3857270203432
2023-05-25 11:21:23,3882923296633
2023-05-25 12:17:11,6062369734662
2023-05-25 13:13:11,3652388886419
2023-05-25 14:08:47,3403366682679
2023-05-25 15:04:47,4684053243924
2023-05-25 16:01:11,2856793961776
2023-05-25 16:57:47,2423235608969
2023-05-25 17:53:11,2625385104692
2023-05-25 18:48:47,2616261497464
2023-05-25 19:44:35,2573783663622
2023-05-25 20:40:11,2613373462616
2023-05-25 21:36:35,3445226484337
2023-05-25 22:31:59,2642260892039
2023-05-25 23:27:47,2499726118960
2023-05-26 00:23:35,2620560734004
2023-05-26 01:19:23,2569231402516
2023-05-26 02:15:35,2642284811063
2023-05-26 03:10:47,2788307849301
2023-05-26 04:06:35,2701894707014
2023-05-26 05:03:23,2710732828994
2023-05-26 05:59:59,2572706666630
2023-05-26 06:55:35,3403652924288
2023-05-26 07:51:35,3466611692321
2023-05-26 08:47:35,3670445340704
2023-05-26 09:43:23,3947164244024
2023-05-26 10:39:23,4476482241347
2023-05-26 11:35:23,4606771859588
2023-05-26 12:30:35,2707265451831
2023-05-26 13:25:47,3384771314486
2023-05-26 14:21:35,2703518951571
2023-05-26 15:18:23,2544282837800
2023-05-26 16:13:47,2492579579478
2023-05-26 17:09:11,2439829983362
2023-05-26 18:04:47,2497124569620
2023-05-26 19:01:11,2432318009697
2023-05-26 19:56:59,2499711411990
2023-05-26 20:53:11,2375422398788
2023-05-26 21:48:59,3403586024025
2023-05-26 22:44:11,2338401581462
2023-05-26 23:39:47,2375254823433
2023-05-27 00:35:23,2624316387397
2023-05-27 01:31:23,2854123540530
2023-05-27 02:26:59,2360221110421
2023-05-27 03:23:23,2216790619462
2023-05-27 04:19:23,2290363015505
2023-05-27 05:15:47,2414696600916
2023-05-27 06:10:59,2544552395281
2023-05-27 07:06:23,3668489470562
2023-05-27 08:01:47,2633690024280
2023-05-27 08:57:35,2712409372502
2023-05-27 09:53:11,2553479043381
2023-05-27 10:48:59,2347000864816
2023-05-27 11:45:23,2298387589221
2023-05-27 12:40:35,2377573880400
2023-05-27 13:37:11,2551351567255
2023-05-27 14:32:47,2337319194897
2023-05-27 15:27:59,2268148560166
2023-05-27 16:23:23,2358515959668
2023-05-27 17:19:35,2290295768339
2023-05-27 18:15:23,2415735673208
2023-05-27 19:10:59,2411431215465
2023-05-27 20:06:59,2495664575604
2023-05-27 21:02:35,3539363528981
2023-05-27 21:58:11,2651656237364
2023-05-27 22:53:35,2497597437698
2023-05-27 23:49:11,2858696320137
2023-05-28 00:44:59,2371375666834
2023-05-28 01:40:59,2235817808903
2023-05-28 02:37:47,2415150720342
2023-05-28 03:33:47,2574318375698
2023-05-28 04:29:11,2409628186467
2023-05-28 05:24:47,2708254982519
2023-05-28 06:20:47,3455140116112
2023-05-28 07:16:47,3713016157081
2023-05-28 08:12:47,3614639069185
2023-05-28 09:08:11,7013704950086
2023-05-28 10:03:47,3919178966803
2023-05-28 10:59:35,3453473675641
2023-05-28 11:55:11,2577057330440
2023-05-28 12:50:35,3936139834929
2023-05-28 13:46:35,2634246538352
2023-05-28 14:41:47,2759020605558
2023-05-28 15:37:47,2581685749336
